time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1640,-8.176199,-0.808043,-8.131907,-0.891317,1.314992,-0.569697
1641,-7.216124,3.213019,-6.074090,-0.054358,0.973387,0.056224
1642,-6.536170,4.135983,-5.364209,0.571828,-0.889185,-0.036239
1643,-7.550115,2.264915,-5.328296,0.436732,-1.015489,-0.392499
1644,-8.931569,0.128090,-5.093664,-0.516671,0.018119,-0.996570
1645,-9.382876,2.019509,-5.013458,-0.515871,0.504147,-0.077807
1646,-7.259220,2.626439,-7.100005,-0.754355,1.029877,-0.340806
1647,-6.268020,4.183867,-5.322310,0.184126,-0.941678,-0.031176
1648,-7.471107,1.665167,-3.890578,-0.066616,-0.460181,-0.205443
1649,-9.294291,3.308787,-4.866215,-0.191587,0.112714,0.492689
1650,-9.537302,2.931700,-4.801571,-0.274989,-0.012790,0.628585
1651,-8.542512,2.671929,-6.831854,-0.049562,0.895580,0.165740
1652,-7.049727,2.161964,-6.514623,0.278453,0.272591,-0.216634
1653,-6.734890,2.345121,-4.347870,0.419945,-0.583286,-0.238750
1654,-7.953538,1.547851,-5.038598,0.061020,-0.212904,0.027446
1655,-8.871715,1.375469,-6.660669,-0.762349,0.546248,-0.459381
1656,-8.538920,2.917335,-6.769605,-0.553975,0.812711,-0.526263
1657,-6.333860,3.185485,-8.098388,-0.189188,0.287513,-0.543583
1658,-5.914876,3.387795,-5.136760,0.414616,-1.319522,-0.855345
1659,-7.516596,0.094571,-3.800795,0.167871,-1.143391,-0.928888
1661,-9.885659,1.659182,-3.015497,0.094061,-0.378377,-0.035173
1662,-10.946290,0.435745,-3.083732,-0.086600,-0.269127,0.620858
1663,-9.162610,-0.087388,-4.770447,-0.133231,0.911302,0.660294
1664,-7.521385,0.061052,-5.894525,0.089265,0.932619,0.224628
1665,-7.018602,2.185906,-4.607641,0.419678,-0.447124,0.112714
1666,-8.142680,1.108515,-4.529830,0.205709,-0.499351,-0.118309
1667,-9.072827,0.284910,-5.066131,-0.308031,0.254472,-0.175066
1668,-9.634268,1.356315,-6.100426,-0.711455,0.799920,-0.220098
1669,-7.264008,4.100070,-6.092046,-0.231822,-0.026380,-0.456184
1670,-6.319495,1.984793,-3.160346,0.009593,-0.888652,-0.644306
1671,-7.924808,1.388637,-3.325546,-0.058888,-0.260600,0.116178
1672,-10.050858,2.588132,-3.506308,0.103121,-0.150285,0.661893
1673,-10.475829,3.047819,-4.283227,-0.046364,0.522266,0.758352
1674,-8.756793,2.141613,-6.818686,0.460447,0.017320,0.460447
1675,-7.496245,-0.159214,-4.631583,0.533458,-0.268061,-0.041835
1676,-7.168240,0.915782,-4.054581,0.348799,-0.123106,0.086334
1677,-8.026561,1.204283,-4.957195,0.144423,-0.532392,-0.166806
1678,-9.716867,-0.329203,-4.393360,-0.700530,0.541185,-0.519602
1679,-9.423578,2.252944,-6.768408,-0.587017,1.123939,-0.038104
1680,-7.741651,3.958812,-5.874174,-0.225427,-0.018919,-0.477501
1682,-6.258443,2.434903,-3.648763,0.280851,-1.118876,-0.264597
1683,-7.612364,0.866701,-3.282450,0.023715,-0.367452,-0.037838
1684,-9.591172,2.232593,-4.374207,0.092729,-0.160144,0.718916
1685,-10.256760,2.229002,-4.042610,0.095394,-0.297639,0.548646
1686,-9.272743,1.007959,-5.724536,0.186790,0.421011,0.075409
1687,-7.522582,-0.160412,-4.824317,0.378110,0.183593,-0.122040
1688,-7.511808,2.023100,-3.403358,0.370916,-0.354129,-0.069014
1689,-8.251616,0.310049,-4.835090,0.034907,-0.225694,0.081271
1690,-9.020155,0.687136,-3.831920,-0.690138,0.264064,-0.483096
1691,-9.363723,3.105280,-4.951209,-0.569697,1.407988,0.102322
1692,-7.171831,4.201824,-7.726089,-0.203577,0.334677,-0.613397
1693,-6.135142,2.035071,-3.714604,0.182793,-1.475936,-0.864937
1694,-7.824251,0.653617,-2.879028,-0.269660,-0.058622,-0.479366
1695,-9.864111,2.364274,-4.070143,0.055158,-0.210772,0.468708
1696,-10.474632,1.321599,-4.034230,0.084469,-0.156147,0.839090
1697,-9.264363,1.067814,-5.815516,0.088732,0.644040,0.410885
1698,-7.625533,-0.742203,-5.404911,0.061286,0.304034,-0.458582
1699,-7.321469,2.481590,-3.983952,0.356527,-0.106585,-0.145222
1700,-8.178593,1.531092,-4.508282,0.350398,-0.552110,0.023715
1701,-9.437943,1.376666,-3.309984,-0.186257,-0.230757,-0.577158
1702,-10.133459,1.308431,-3.482366,-0.322686,0.682410,0.422610
1704,-7.607576,3.742137,-7.129933,-0.231289,0.869734,0.437265
1705,-6.144719,1.592144,-5.781997,0.165473,-1.191620,-0.362389
1706,-7.052121,0.750582,-3.444059,-0.189988,-0.523865,-0.596077
1707,-8.999804,1.353921,-5.017050,-0.107651,-0.107384,0.271792
1708,-10.374076,-0.590171,-4.157531,-0.538254,-0.169470,-0.305366
1709,-9.624691,1.116895,-3.691859,-0.276588,1.367485,0.333345
1710,-8.520964,1.379060,-5.194221,0.017320,0.841489,0.075942
1711,-6.763620,2.480393,-4.648343,0.535323,-0.441262,0.225694
1712,-8.081628,1.236605,-4.716578,0.137228,-0.240083,-0.142025
1713,-9.601946,3.499126,-3.937265,-0.144423,-0.512674,-0.222230
1714,-9.589975,2.924517,-4.780024,-0.119109,-0.096193,0.402092
1715,-8.137892,3.614048,-6.121974,0.038637,0.029844,0.153749
1716,-6.751649,1.614889,-3.824737,0.032508,-0.759951,-0.946475
1717,-7.246051,1.140837,-3.456030,0.137761,-0.229158,-0.002931
1718,-9.021352,1.213860,-4.422091,0.170270,-0.427139,0.564101
1719,-10.098742,0.099359,-4.321534,-0.259268,0.184126,0.196649
1720,-9.324219,1.462857,-5.649119,-0.038637,0.999234,-0.065550
1721,-8.592790,0.585382,-4.678270,0.195317,0.227026,-0.872398
1722,-7.131130,2.175132,-3.648763,0.847351,-0.621124,-0.363721
1723,-8.331821,-0.106542,-2.968810,0.644040,-0.599008,-0.363188
1725,-9.724051,-1.252167,-2.879028,-0.246211,-0.008260,-0.377044
1726,-10.278308,-0.113725,-4.383783,-0.733305,0.644306,-0.203577
1727,-8.237251,1.599327,-4.699818,-0.344802,0.692003,0.153216
1728,-6.647501,0.918176,-4.997896,-0.241681,-0.526530,-0.433002
1729,-7.721301,0.910994,-2.704251,-0.152150,-0.441262,-0.186257
1730,-10.392033,0.968455,-2.829947,-0.091130,-0.142557,0.610732
1731,-10.858902,2.287660,-3.448848,0.070080,0.147087,0.787663
1732,-9.314642,0.616507,-4.922479,0.406355,0.025580,0.471639
1733,-7.189788,-1.540669,-4.617218,0.578490,0.121773,0.150018
1734,-7.620744,0.533907,-4.030639,0.272591,0.030377,-0.046631
1735,-9.137471,0.391452,-4.771644,0.249942,-0.831363,-0.002132
1736,-10.228029,-1.516727,-3.725378,-0.138560,-0.220631,0.234753
1737,-9.224859,-0.731429,-6.732495,-0.513740,1.326450,0.279519
1738,-7.041347,1.726219,-7.043741,-0.585152,0.237152,-1.018952
1739,-6.924031,1.073799,-2.849100,-0.132965,-0.937681,-0.706126
1740,-8.189367,-0.119710,-3.166332,-0.239017,0.059155,0.221164
1741,-10.297462,1.982399,-4.345476,-0.603538,0.333611,0.022383
1742,-10.326192,2.418144,-3.369839,-0.324551,0.482830,0.001865
1743,-9.131485,2.419341,-3.204639,0.521467,0.020518,0.042634
1744,-7.032968,0.610521,-3.841497,0.771675,0.085268,0.347467
1746,-7.593211,0.822408,-4.418499,0.494288,-0.341871,0.121240
1747,-10.023325,2.019509,-2.738967,0.337075,-0.852680,0.002665
1748,-10.720038,1.279701,-4.726154,-0.003198,0.381841,0.383440
1749,-9.137471,0.650026,-6.916849,-0.223828,0.085268,0.155881
1750,-6.118382,1.051055,-5.050569,-0.411152,-0.611798,-0.771942
1751,-6.633136,-0.185551,-1.501164,-0.281651,-0.142025,-0.115378
1752,-8.793902,1.168370,-4.862624,-0.466309,0.935283,0.591014
1753,-10.249578,2.669535,-5.948394,-0.044233,-0.175599,0.437531
1754,-9.633071,1.152808,-6.846220,0.446858,0.304833,0.546515
1755,-7.682993,-0.872687,-6.041768,0.233954,-0.194251,-0.675749
1756,-7.435194,0.119710,-3.059790,0.220098,-0.084735,-0.116977
1757,-8.210915,1.254562,-4.826711,0.028511,-0.127369,0.339207
1758,-9.740809,-0.095768,-5.043386,-0.806848,0.284049,-0.482031
1759,-9.461885,1.520318,-6.664260,-0.824168,1.129268,-0.289911
1760,-6.760028,3.714604,-6.791153,-0.235819,-0.187323,-0.683743
1761,-6.232107,1.139640,-2.715025,-0.031443,-1.070913,-0.835093
1762,-8.103176,1.661576,-2.900575,-0.167338,-0.358126,-0.018919
1763,-10.195708,2.049437,-2.438494,-0.086600,-0.477501,0.135896
1764,-10.463859,1.918953,-2.317587,0.073011,0.614462,0.694934
1765,-9.545682,2.669535,-4.897339,0.512407,0.383440,0.191853
1766,-7.303512,0.762553,-4.289212,0.918230,-0.283783,0.442061
1768,-7.619547,1.339556,-3.853468,0.603005,-0.578757,0.082603
1769,-9.546879,0.905008,-3.119645,0.363721,-1.010159,-0.052227
1770,-10.184934,-0.090980,-3.538630,0.061020,0.055158,0.522266
1771,-10.019734,-0.367510,-6.539762,-0.239550,0.539054,0.212637
1772,-6.619968,2.651578,-5.893328,-0.074077,-0.226760,-0.481231
1773,-6.797139,1.606509,-1.532289,-0.013590,-1.266230,-0.738634
1774,-9.137471,0.442927,-3.151967,0.350398,0.048496,0.559038
1775,-10.414778,-0.017957,-1.966837,-0.179063,-0.456184,-0.322420
1776,-10.155006,0.075417,-2.291251,0.024248,1.295274,0.593945
1777,-8.990228,0.375890,-4.513070,0.277121,0.618992,-0.452187
1778,-7.594408,-0.039504,-3.690662,0.891051,0.231289,0.303501
1779,-8.262390,1.866280,-4.012682,0.703994,-0.208907,0.034374
1780,-9.901221,1.501164,-2.087744,0.483363,-1.224129,-0.430603
1781,-10.425551,1.514333,-2.572570,0.186524,0.087933,0.277387
1782,-9.436746,0.994791,-5.896919,-0.059688,0.436998,0.310429
1783,-7.012617,-0.228646,-4.641160,-0.209173,-0.656830,-0.428205
1784,-7.667431,0.442927,-1.800440,-0.415681,-0.206508,-0.248077
1785,-8.637083,-0.149638,-4.043807,-0.177730,-0.069813,0.741832
1786,-10.251971,0.265756,-2.318784,-0.569430,0.120708,0.248609
1787,-9.807847,3.327940,-4.957195,-0.199047,1.725078,0.089798
1788,-8.633492,-0.016759,-5.504270,0.329081,-0.753556,-1.083170
1789,-7.437588,-0.408211,-1.499967,0.473770,-0.337342,-0.328015
1791,-8.197746,0.305261,-3.193865,0.034107,0.182793,0.070080
1792,-9.951499,0.869095,-2.664747,-0.609933,0.105519,-0.232089
1793,-10.287885,3.038242,-3.076549,-0.391966,0.603804,0.491357
1794,-9.044097,2.507926,-5.589264,-0.404757,0.035706,-0.049562
1795,-6.670246,1.168370,-4.039018,-0.274989,-1.040536,-0.734371
1796,-7.795521,0.836774,-0.596156,-0.667489,-0.247810,-0.390634
1797,-9.478644,1.581370,-3.487155,-0.223296,-0.148686,0.684809
1798,-10.784681,-0.990002,-2.011129,-0.415948,-0.207041,0.414349
1799,-10.084377,0.909797,-4.211401,-0.144956,1.390135,0.350398
1800,-8.288726,-0.304064,-4.428076,0.119109,0.324818,-0.540386
1801,-7.064092,2.693477,-2.199074,0.622723,-0.348266,-0.463645
1802,-8.098388,0.402226,-3.052607,0.437798,-0.675482,-0.074343
1803,-9.872491,-0.556652,-2.258929,-0.492156,0.344270,-0.488692
1804,-10.916363,1.243788,-3.634398,-0.560104,0.630184,-0.007461
1805,-8.854955,3.762488,-3.567361,0.131632,0.316025,0.335210
1806,-6.622362,0.164003,-3.773262,-0.023182,-0.782067,-0.253672
1807,-7.989451,0.751779,-2.871845,-0.414349,-0.302168,-0.204377
1808,-10.284293,1.686715,-2.311602,0.002132,-0.484162,0.318156
1809,-10.826580,1.806425,-2.054225,0.311761,0.042900,0.584352
1810,-9.459491,0.357933,-3.982754,0.544649,0.006129,0.136429
1811,-7.988254,-1.752556,-2.511518,0.524665,0.393032,-0.149485
1813,-7.837419,0.986411,-3.944447,0.556374,0.392766,0.449522
1814,-8.743625,0.644040,-3.898957,0.296839,-0.656031,-0.116977
1815,-9.858126,-1.218649,-3.879804,-0.250741,0.366652,0.114046
1816,-9.658210,0.102951,-5.437232,-0.510542,0.838024,-0.026380
1817,-8.285135,1.886631,-5.556942,-0.500949,0.453253,-0.495087
1818,-7.058106,2.070984,-3.578135,0.097525,-0.773008,-0.303501
1819,-8.158242,0.586579,-2.319981,0.052493,-0.236885,-0.115112
1820,-9.625888,3.153164,-3.657143,0.236885,0.247277,0.583819
1821,-10.139444,3.107674,-3.585317,0.488959,-0.595544,0.591280
1822,-9.628283,0.113725,-4.209007,0.224361,0.068481,0.152150
1824,-7.529764,1.352724,-3.645172,0.358925,0.188922,0.124438
1825,-8.409634,1.247379,-3.369839,0.066349,-0.445525,-0.190787
1826,-10.321404,1.569399,-2.415750,-0.264064,0.146021,-0.112980
1827,-10.244789,2.750938,-4.553771,-0.047430,0.480165,0.260867
1828,-8.517372,2.901772,-4.556166,0.160943,-0.157746,0.021051
1829,-6.709750,0.701501,-4.577713,-0.002931,-0.780202,-0.384772
1830,-7.796718,0.220267,-2.573767,-0.237152,-0.257136,-0.120708
1831,-8.859743,1.001973,-3.958812,-0.060487,-0.184925,0.454319
1832,-10.433931,0.650026,-4.052186,-0.140692,0.164407,0.391700
1833,-9.706094,0.804452,-5.641936,0.081804,0.544649,0.045565
1835,-8.352173,0.059855,-2.695871,0.161210,-0.078873,-0.833228
1836,-7.401675,1.449689,-2.334347,0.468708,0.524398,0.042101
1837,-8.675390,1.777695,-3.610456,0.244346,-0.290444,0.059954
1838,-10.149021,2.303222,-1.867477,-0.085002,-0.199580,-0.022916
1839,-10.026917,2.959233,-3.623624,0.024515,0.494021,0.482031
1840,-8.766370,3.009511,-4.914099,0.342671,-0.120974,0.233155
1841,-7.085640,0.171185,-4.884171,0.154548,-0.466576,-0.187057
1842,-7.456741,0.271742,-3.193865,-0.180662,-0.387703,-0.369317
1843,-8.608353,1.073799,-4.338294,-0.058089,0.021583,0.276055
1844,-9.947908,0.733823,-4.332308,-0.329081,-0.180129,-0.090864
1845,-9.794679,0.567426,-3.757699,-0.216101,0.483096,-0.268328
1846,-9.329007,0.403423,-2.997540,0.026380,0.472971,-0.682410
1847,-7.590816,2.389413,-2.996343,0.792992,0.103920,0.403957
1848,-8.057686,1.441309,-2.869451,0.449789,-0.428205,0.122306
1849,-10.048465,2.106898,-2.625242,0.113247,-0.070879,0.119109
1850,-10.370484,2.000355,-4.355053,0.121773,0.026113,0.275789
1851,-9.132683,2.280477,-4.321534,0.336276,-0.073810,0.258469
1852,-7.110779,0.738611,-5.655105,-0.148420,-0.277920,-0.535590
1853,-7.442376,0.484826,-2.051831,-0.303767,-0.794858,-0.515605
1854,-8.841787,1.230620,-3.251326,-0.024248,0.113779,0.472171
1855,-10.388441,0.605733,-3.691859,-0.057289,-0.073011,0.362922
1857,-10.435128,0.627281,-4.527435,0.207041,0.427139,0.389568
1858,-8.552089,-0.393846,-4.065354,0.273923,0.200646,-0.522799
1859,-7.283162,1.648408,-2.934094,0.654432,-0.051960,-0.081271
1860,-7.988254,1.159991,-2.979584,0.440196,-0.294175,0.152683
1861,-9.698911,1.381454,-2.767697,-0.281917,0.041568,-0.232888
1862,-10.267534,2.051831,-4.031836,-0.256337,0.095660,-0.051427
1863,-8.705317,3.244143,-3.744531,-0.156147,0.065017,-0.391167
1864,-6.811504,1.035492,-3.211822,0.057289,-0.458582,-0.170536
1865,-8.036138,1.194707,-2.292448,-0.147620,-0.172934,-0.135629
1866,-9.542090,1.994370,-4.461595,0.145489,-0.360790,0.420478
1867,-10.650606,1.046266,-2.185906,0.332545,-0.534790,0.343737
1868,-9.649830,0.330400,-2.869451,0.466309,0.237152,0.026646
1869,-8.863335,-1.407791,-3.312378,0.408753,1.081571,0.010925
1870,-7.217321,0.741005,-4.778827,0.644839,-0.218499,0.259002
1871,-8.481460,-0.590171,-3.165135,0.029044,0.123905,0.154548
1872,-9.418790,1.356315,-4.744111,-0.637378,0.361856,-0.513473
1874,-8.074445,2.631228,-5.019444,-0.274456,0.366386,-0.433268
1875,-6.789956,1.186327,-3.165135,-0.097259,-0.561170,-0.398894
1876,-7.848193,2.039860,-2.967613,-0.029577,-0.139093,-0.015721
1877,-9.712079,2.319981,-3.885789,0.359991,-0.434334,0.547847
1878,-10.669760,1.738190,-3.402161,0.389835,-0.486028,0.332545
1879,-10.113108,1.127669,-2.936488,0.644839,-0.033574,0.238484
1880,-8.243237,-1.595735,-4.065354,0.474570,0.507878,0.146821
1882,-7.617153,-0.082600,-3.949236,0.414616,-0.107651,0.318956
1883,-8.658630,-0.144849,-3.985149,-0.044233,-0.199580,0.297639
1884,-9.506178,-0.147243,-5.039794,-0.867069,0.567299,-0.497752
1885,-9.793482,1.845930,-4.751293,-0.637378,0.548646,-0.864937
1886,-7.844602,1.181539,-5.368997,-0.336809,-0.015455,-0.705593
1887,-7.028179,0.957681,-3.268085,0.037305,-0.168671,0.019718
1888,-7.852982,0.857124,-3.817555,-0.283516,-0.223029,-0.083136
1889,-9.908403,2.230199,-2.869451,-0.165473,-0.309363,-0.027446
1890,-10.499771,2.081758,-2.431312,0.145489,0.293908,0.066083
1891,-9.587581,1.471237,-2.794033,0.620058,0.070613,0.020251
1892,-8.186973,0.007183,-3.867833,0.793792,0.290711,0.296573
1893,-7.704541,1.063026,-3.160346,0.577158,-0.524931,0.236619
1894,-9.137471,0.946907,-3.119645,0.131100,-0.288845,0.346401
1895,-10.676943,-0.221464,-5.851429,-0.067681,0.109516,0.414083
1896,-9.933543,-0.398635,-5.040992,-0.293642,-0.131366,0.028511
1897,-7.526173,-0.214281,-5.110424,-0.623522,0.449256,-0.617394
1898,-6.399701,0.525527,-3.381810,-0.260067,-0.376511,-0.419412
1899,-7.884106,0.780510,-2.701857,-0.234487,0.147620,-0.113779
1900,-10.164583,2.482787,-4.086902,-0.065816,-0.083136,-0.104187
1901,-11.209652,1.443704,-2.516306,0.030910,-0.219565,-0.178263
1902,-10.409989,1.090559,-3.341109,0.254738,0.267528,-0.003198
1903,-7.346608,0.259771,-3.487155,0.831896,0.031443,0.577691
1904,-7.253234,0.849942,-2.444480,0.463112,-0.225960,0.333078
1905,-8.604761,1.436521,-3.412935,0.252073,-0.254472,0.464711
1908,-10.316615,0.217872,-6.323087,-0.406355,0.345868,-0.370383
1912,-10.240001,2.190695,-3.233369,0.030643,-0.322686,0.106319
1916,-6.963536,0.995988,-3.096900,0.320821,-0.381574,0.113247
1918,-9.673772,0.435745,-4.635174,-0.521734,0.826300,-0.258735
1919,-10.214862,2.687491,-5.027823,-0.448456,0.503614,-0.819372
1920,-9.156625,1.863886,-4.204218,0.023449,0.342404,-0.328015
1921,-6.341043,1.906982,-4.344279,0.133231,-0.845752,-0.124438
1922,-7.169437,1.125275,-2.626439,0.080738,-0.010658,0.100723
1923,-9.109938,1.616086,-5.358223,0.206242,-0.496953,0.290977
1924,-11.020511,0.869095,-3.927688,0.568098,-0.381841,0.486560
1925,-10.583569,-0.080206,-4.959589,0.407421,-0.183593,-0.033574
1931,-10.123882,2.261323,-3.800795,-0.110582,-0.023449,-0.397029
1932,-9.097966,1.577779,-4.631583,0.085801,0.336542,-0.241948
1933,-7.240066,0.215478,-4.216189,0.151617,-0.493222,-0.323219
1934,-7.698555,0.543484,-3.264494,0.439930,-0.195850,0.266196
1935,-8.646660,0.441730,-4.326323,0.448989,-0.276322,0.449522
1936,-10.195708,0.594959,-4.162320,0.258202,-0.180129,0.193185
1937,-10.566810,-0.357933,-4.405331,0.263798,-0.120175,-0.161476
1940,-8.146272,0.099359,-3.366248,0.148953,0.145222,0.013856
1941,-9.161413,2.000355,-3.344700,0.056757,-0.277654,0.220631
1943,-9.035717,0.245406,-4.741716,-0.031443,-0.218233,-0.222496
1944,-8.305486,0.257377,-6.239290,-0.232622,0.909170,-0.072744
1945,-6.900089,1.137246,-4.876989,-0.072478,-0.802319,-0.091663
1946,-6.708553,1.268927,-2.898181,0.174000,-0.091397,0.487093
1947,-7.969100,2.322376,-5.209783,0.151884,-0.192386,0.257669
1948,-8.710106,1.561020,-3.205836,0.281384,-0.081804,0.181727
1949,-10.599131,3.676297,-4.572925,0.829764,-0.557440,0.696799
1950,-9.777920,2.183512,-4.588488,0.543583,0.179862,0.373314
1951,-6.445191,1.562217,-2.694674,0.481231,-1.230257,-0.020784
1952,-7.334637,-0.183156,-4.418499,-0.523332,0.245412,0.027712
1953,-10.788273,2.172738,-5.082890,-0.373047,-0.131632,-0.382374
1955,-10.770316,3.252523,-5.353435,-0.175865,0.532392,-0.499084
1956,-6.867768,2.920926,-3.031059,0.460714,-1.165240,-0.096459
1957,-8.585608,0.893037,-3.037045,0.166539,0.364254,0.628319
1958,-11.569980,1.125275,-5.070919,-0.017853,-0.432202,0.031709
1959,-8.537724,-0.551863,-5.477933,0.216634,0.446058,0.605669
1960,-6.121974,0.399832,-1.423353,-0.529461,-0.228625,-0.882790
1961,-7.997831,2.402581,-4.951209,-0.048230,0.498018,0.389035
1962,-10.672154,2.912546,-4.893748,0.235286,-1.354962,0.470839
1963,-10.463859,1.313220,-6.514623,-0.574227,1.108484,-0.389302
1964,-8.165425,0.319626,-3.913323,-0.280052,-0.229424,-0.661626
1965,-7.499837,1.078588,-2.831144,-0.034640,-0.014655,0.010126
1966,-10.444705,1.085770,-5.765238,0.125237,0.484429,0.296573
1967,-10.532093,-0.379481,-6.548141,0.066349,0.042101,0.077274
1970,-8.044518,0.712275,-4.376601,-0.121773,0.001332,0.125504
1971,-9.536105,0.195127,-3.665523,-0.555308,0.271525,-0.184658
1973,-8.775947,1.736993,-5.583278,-0.375179,0.297372,-0.269660
1974,-6.936002,1.699883,-5.191826,-0.253939,-0.329348,-0.243280
1975,-7.636306,1.540669,-3.883395,-0.289911,-0.116178,-0.121240
1977,-10.225636,1.626860,-3.939659,0.081005,-0.348799,0.298438
1980,-8.613141,-0.585382,-4.282030,0.006928,0.582487,-0.192119
1981,-6.320693,0.967257,-4.574122,0.001865,0.137495,-0.246744
1982,-6.697779,0.246603,-4.138378,-0.417547,0.106319,-0.235819
1983,-6.971915,0.852336,-4.206613,-0.441528,-0.349599,-0.001599
1984,-7.990648,0.305261,-3.787627,-0.235286,-0.168937,0.451654
1987,-6.691794,2.261323,-1.736993,-0.251541,-0.372781,-0.622723
1988,-9.188946,1.502362,-4.369418,0.043966,0.555041,0.287513
1989,-11.179725,1.388637,-5.023035,-0.075409,-0.266729,-0.178530
1990,-7.827842,0.177171,-5.329493,0.094594,0.449522,0.332545
1991,-5.850232,-0.776918,-2.322376,-0.911568,-0.118842,-0.856144
1993,-11.231200,4.302381,-3.078943,-0.552643,0.163608,-0.811911
1994,-9.570822,3.132813,-5.637148,-0.187856,0.605403,-0.658162
1995,-7.011420,3.216610,-2.104503,0.042101,-0.953403,-0.205443
1996,-9.308656,0.005986,-3.457227,-0.277387,0.833495,0.550778
2012,-7.632715,-2.962825,-4.553771,0.006395,0.298438,-0.152150
2018,-6.812701,2.932897,-7.117962,0.291243,0.330946,-0.415948
2026,-9.174581,2.589329,-6.464345,0.070879,0.828432,0.140426
2027,-6.981492,2.561796,-7.016208,0.349332,-0.066083,-0.167072
2028,-7.821857,0.318429,-4.707001,0.336009,-1.101822,-0.480965
2035,-8.797494,-0.554258,-4.404134,0.192386,-0.440995,-0.264597
2036,-8.746018,0.090980,-4.780024,0.074077,0.304567,0.235553
2037,-8.528147,1.030704,-6.210559,-0.048763,0.091130,-0.156413
2038,-8.735245,0.329203,-4.815937,0.050628,-0.222230,-0.115378
2039,-8.729259,0.975637,-5.187038,-0.000799,0.496953,0.085268
2040,-8.142680,2.476802,-5.744887,0.093528,0.495354,-0.190521
2041,-8.171411,1.659182,-5.249287,0.185724,-0.151617,-0.102588
2042,-7.618350,1.392228,-4.329914,0.181461,0.228625,0.130833
2043,-7.412448,1.571793,-5.544971,0.082337,0.283783,0.080738
2044,-8.170214,1.868674,-5.567716,0.170802,-0.212104,0.080472
2045,-7.125144,2.104503,-5.998672,0.113247,-0.118842,-0.014922
2046,-8.163031,2.100912,-5.750873,0.004530,-0.330147,-0.130300
2048,-8.802282,0.781707,-4.894945,-0.143090,-0.038904,0.471905
2049,-9.014170,1.756147,-5.438429,-0.067948,0.739433,0.528129
2050,-7.343017,2.552219,-7.113173,0.128168,0.033574,-0.008527
2079,-8.500613,1.418565,-5.959168,1.806349,-0.409819,0.780469
2080,-8.325836,1.284489,-5.003881,2.108518,-0.833761,0.780735
2082,-8.607155,1.004368,-4.155137,2.056291,-0.202778,0.641908
2083,-8.869320,1.472434,-4.460398,2.158080,-0.389835,0.705326
2084,-8.771158,1.115698,-4.145560,2.051761,-0.291243,0.789795
2094,-6.256049,1.039083,-4.547786,0.497752,-0.568364,0.726643
2095,-9.012972,3.138798,-5.626374,0.204377,0.603538,0.942211
2096,-11.437101,4.921282,-8.572439,0.300303,-0.059421,-0.144423
2097,-8.014590,-1.033098,-8.565256,0.270992,0.208907,-0.257936
2103,-9.452309,2.206257,-7.023391,0.061553,0.101256,0.337075
2104,-6.708553,2.546233,-7.577648,0.239017,0.205709,-0.136162
2105,-6.416461,1.435324,-7.522582,0.041302,-0.147354,-0.436732
2107,-5.791574,1.607706,-4.666299,0.070879,-0.896113,-0.198781
2114,-8.042124,1.246182,-4.299986,0.057822,-0.263531,0.298172
2115,-8.939949,1.929727,-3.566164,0.096726,-0.286714,0.344003
2117,-8.809465,2.012326,-6.260838,-0.031975,0.101522,-0.226227
2118,-8.230068,2.310405,-6.028600,-0.069280,0.274989,-0.411418
2119,-6.817489,2.298434,-5.207389,0.086334,-0.527329,-0.294708
2120,-7.364564,1.126472,-3.938462,0.033041,-0.069547,0.068214
2121,-8.615535,2.622848,-4.809951,0.126037,-0.286714,0.405289
2122,-10.438720,3.128025,-5.181053,0.062086,0.199580,0.398361
2123,-9.600749,2.079364,-7.274782,0.201179,0.228891,-0.084469
2124,-8.264784,0.312443,-6.738481,0.272858,-0.477501,-0.010658
2134,-6.472724,2.015918,-2.410961,0.606735,-2.289712,-1.254505
2135,-9.147048,-3.095703,-0.681150,1.297672,-0.795657,1.352564
2136,-11.451467,1.268927,-2.257732,-0.147087,1.285681,0.656564
2137,-9.095572,2.676718,-2.730587,0.079139,0.841489,0.984312
2138,-6.928820,2.412158,-6.215348,0.058355,1.330181,0.737835
2139,-6.008249,3.365051,-6.332664,0.683743,-1.553210,-0.017054
2140,-8.748413,0.963666,-2.813187,0.273391,-1.356560,0.003198
2141,-7.704541,0.350751,-5.018247,-0.236086,-0.323219,0.161476
2142,-11.336545,6.392519,-1.403002,-0.332545,-1.040536,-0.415149
2143,-9.483433,3.144784,-2.433706,-0.238484,0.488959,-0.440729
2144,-7.264008,2.847903,-5.412093,0.682144,-0.617394,-0.630717
2145,-6.640318,1.310825,-0.872687,0.290977,-1.362689,-1.578257
2146,-7.096414,-1.188721,1.438915,0.002398,-0.516404,-0.074876
2147,-7.748834,0.946907,-0.087388,-0.307764,0.997902,1.344037
2148,-8.274361,5.148731,-1.610101,0.279786,0.074077,2.476769
2149,-9.667787,8.142680,-0.678756,-0.009859,-1.108750,0.010392
2150,-8.307879,3.251326,-0.640449,0.185458,-0.221430,-0.598741
2151,-8.680179,4.147954,1.233014,0.230757,0.197449,-0.739700
2152,-5.801151,2.956839,-1.252167,0.471905,0.627786,-0.405023
2153,-8.623915,4.009091,1.563414,0.703194,-1.685642,0.039436
2154,-7.501034,0.894234,1.495179,-0.436998,0.748227,-0.284049
